soil,hzn,trat,method,rep,dp_mm,log10_dp,max_likeli,p2_5,p97_5
BJS,HZN1,SINREM,CLASSIC,B,319.361,2.50428,0.951624,0.9438,0.95894
BJS,HZN1,SINREM,CLASSIC,B,327.269,2.51491,0.954111,0.946289,0.961394
BJS,HZN1,SINREM,CLASSIC,B,335.373,2.52553,0.95656,0.948743,0.963807
BJS,HZN1,SINREM,CLASSIC,B,343.678,2.53615,0.958967,0.951158,0.966176
BJS,HZN1,SINREM,CLASSIC,B,352.188,2.54678,0.961329,0.953532,0.968498
BJS,HZN1,SINREM,CLASSIC,B,360.91,2.5574,0.963642,0.955861,0.970767
BJS,HZN1,SINREM,CLASSIC,B,369.847,2.56802,0.965904,0.958142,0.97298
BJS,HZN1,SINREM,CLASSIC,B,379.005,2.57865,0.968109,0.960373,0.975135
BJS,HZN1,SINREM,CLASSIC,B,388.39,2.58927,0.970256,0.962549,0.977226
BJS,HZN1,SINREM,CLASSIC,B,398.008,2.59989,0.972339,0.964667,0.97925
BJS,HZN1,SINREM,CLASSIC,B,407.864,2.61052,0.974357,0.966725,0.981204
BJS,HZN1,SINREM,CLASSIC,B,417.963,2.62114,0.976305,0.968719,0.983083
BJS,HZN1,SINREM,CLASSIC,B,428.313,2.63176,0.97818,0.970647,0.984884
BJS,HZN1,SINREM,CLASSIC,B,438.92,2.64238,0.979978,0.972504,0.986603
BJS,HZN1,SINREM,CLASSIC,B,449.788,2.65301,0.981695,0.974288,0.988236
BJS,HZN1,SINREM,CLASSIC,B,460.926,2.66363,0.983329,0.975996,0.98978
BJS,HZN1,SINREM,CLASSIC,B,472.34,2.67425,0.984876,0.977624,0.99123000000000006
BJS,HZN1,SINREM,CLASSIC,B,484.037,2.68488,0.986332,0.979169,0.992584
BJS,HZN1,SINREM,CLASSIC,B,496.023,2.6955,0.987694,0.980629,0.993837
BJS,HZN1,SINREM,CLASSIC,B,508.305,2.70612,0.988958,0.981999,0.994985
BJS,HZN1,SINREM,CLASSIC,B,520.892,2.71675,0.99012,0.983278,0.996025
BJS,HZN1,SINREM,CLASSIC,B,533.791,2.72737,0.991178,0.984461,0.996953
BJS,HZN1,SINREM,CLASSIC,B,547.009,2.73799,0.992127,0.985545,0.997765
BJS,HZN1,SINREM,CLASSIC,B,560.555,2.74862,0.992964,0.986528,0.998458
BJS,HZN1,SINREM,CLASSIC,B,574.436,2.75924,0.993686,0.987405,0.999027
BJS,HZN1,SINREM,CLASSIC,B,588.66,2.76986,0.99429,0.988175,0.99947
BJS,HZN1,SINREM,CLASSIC,B,603.237,2.78049,0.99477,0.988834,0.999781
BJS,HZN1,SINREM,CLASSIC,B,618.175,2.79111,0.995125,0.989378,0.999958
BJS,HZN1,SINREM,CLASSIC,B,633.482,2.80173,0.995354,0.989807,1
BJS,HZN1,SINREM,CLASSIC,B,649.169,2.81236,0.995541,0.990197,1
BJS,HZN1,SINREM,CLASSIC,B,665.244,2.82298,0.995724,0.990581,1
BJS,HZN1,SINREM,CLASSIC,B,681.717,2.8336,0.995904,0.990959,1
BJS,HZN1,SINREM,CLASSIC,B,698.599,2.84423,0.996081,0.991331,1
BJS,HZN1,SINREM,CLASSIC,B,715.898,2.85485,0.996253,0.991697,1
BJS,HZN1,SINREM,CLASSIC,B,733.625,2.86547,0.996423,0.992056,1
BJS,HZN1,SINREM,CLASSIC,B,751.792,2.8761,0.996589,0.992409,1
BJS,HZN1,SINREM,CLASSIC,B,770.408,2.88672,0.996751,0.992755,1
BJS,HZN1,SINREM,CLASSIC,B,789.486,2.89734,0.996909,0.993095,1
BJS,HZN1,SINREM,CLASSIC,B,809.036,2.90797,0.997064,0.993428,1
BJS,HZN1,SINREM,CLASSIC,B,829.069,2.91859,0.997215,0.993755,1
BJS,HZN1,SINREM,CLASSIC,B,849.599,2.92921,0.997363,0.994074,1
BJS,HZN1,SINREM,CLASSIC,B,870.638,2.93984,0.997507,0.994386,1
BJS,HZN1,SINREM,CLASSIC,B,892.197,2.95046,0.997647,0.994692,1
BJS,HZN1,SINREM,CLASSIC,B,914.29,2.96108,0.997783,0.994989,1
BJS,HZN1,SINREM,CLASSIC,B,936.931,2.97171,0.997915,0.99528,1
BJS,HZN1,SINREM,CLASSIC,B,960.132,2.98233,0.998044,0.995563,1
BJS,HZN1,SINREM,CLASSIC,B,983.907,2.99295,0.998169,0.995838,1
BJS,HZN1,SINREM,CLASSIC,B,1008.27,3.00358,0.99829,0.996105,1
BJS,HZN1,SINREM,CLASSIC,B,1033.24,3.0142,0.998407,0.996365,1
BJS,HZN1,SINREM,CLASSIC,B,1058.82,3.02482,0.99852,0.996617,1
BJS,HZN1,SINREM,CLASSIC,B,1085.04,3.03545,0.998629,0.99686,1
BJS,HZN1,SINREM,CLASSIC,B,1111.91,3.04607,0.998734,0.997096,1
BJS,HZN1,SINREM,CLASSIC,B,1139.45,3.05669,0.998835,0.997323,1
BJS,HZN1,SINREM,CLASSIC,B,1167.66,3.06732,0.998932,0.997542,1
BJS,HZN1,SINREM,CLASSIC,B,1196.58,3.07794,0.999025,0.997752,1
BJS,HZN1,SINREM,CLASSIC,B,1226.21,3.08856,0.999114,0.997953,1
BJS,HZN1,SINREM,CLASSIC,B,1256.57,3.09919,0.999199,0.998146,1
BJS,HZN1,SINREM,CLASSIC,B,1287.69,3.10981,0.99928,0.99833,1
BJS,HZN1,SINREM,CLASSIC,B,1319.57,3.12043,0.999356,0.998505,1
BJS,HZN1,SINREM,CLASSIC,B,1352.25,3.13106,0.999429,0.998671,1
BJS,HZN1,SINREM,CLASSIC,B,1385.74,3.14168,0.999497,0.998828,1
BJS,HZN1,SINREM,CLASSIC,B,1420.05,3.1523,0.999561,0.998975,1
BJS,HZN1,SINREM,CLASSIC,B,1455.21,3.16293,0.999621,0.999113,1
BJS,HZN1,SINREM,CLASSIC,B,1491.25,3.17355,0.999676,0.999242,1
BJS,HZN1,SINREM,CLASSIC,B,1528.18,3.18417,0.999728,0.999361,1
BJS,HZN1,SINREM,CLASSIC,B,1566.02,3.1948,0.999774,0.99947,1
BJS,HZN1,SINREM,CLASSIC,B,1604.8,3.20542,0.999817,0.999569,1
BJS,HZN1,SINREM,CLASSIC,B,1644.54,3.21604,0.999855,0.999658,1
BJS,HZN1,SINREM,CLASSIC,B,1685.26,3.22667,0.999889,0.999737,1
BJS,HZN1,SINREM,CLASSIC,B,1726.99,3.23729,0.999918,0.999806,1
BJS,HZN1,SINREM,CLASSIC,B,1769.76,3.24791,0.999943,0.999865,1
BJS,HZN1,SINREM,CLASSIC,B,1813.58,3.25854,0.999964,0.999913,1
BJS,HZN1,SINREM,CLASSIC,B,1858.49,3.26916,0.999979,0.999951,1
BJS,HZN1,SINREM,CLASSIC,B,1904.51,3.27978,0.999991,0.999978,1
BJS,HZN1,SINREM,CLASSIC,B,1951.67,3.29041,0.999998,0.999995,1
BJS,HZN1,SINREM,CLASSIC,B,2000,3.30103,1,1,1
BJS,HZN1,SINREM,PLUS,A,0.063,-1.20066,0,0,0
BJS,HZN1,SINREM,PLUS,A,0.0643224,-1.19164,3.80362e-4,4.6379e-4,2.96944e-4
BJS,HZN1,SINREM,PLUS,A,0.0656725,-1.18262,7.7726e-4,9.42481e-4,6.12079e-4
BJS,HZN1,SINREM,PLUS,A,0.0670509,-1.1736,0.0011906,0.00143599,9.45301e-4
BJS,HZN1,SINREM,PLUS,A,0.0684583,-1.16457,0.0016203,0.00194424,0.00129651
BJS,HZN1,SINREM,PLUS,A,0.0698952,-1.15555,0.00206625,0.00246715,0.0016656
BJS,HZN1,SINREM,PLUS,A,0.0713623,-1.14653,0.00252837,0.00300464,0.00205246
BJS,HZN1,SINREM,PLUS,A,0.0728602,-1.13751,0.00300657,0.00355662,0.002457
BJS,HZN1,SINREM,PLUS,A,0.0743895,-1.12849,0.00350075,0.00412301,0.00287911
BJS,HZN1,SINREM,PLUS,A,0.075951,-1.11947,0.00401082,0.00470374,0.00331868
BJS,HZN1,SINREM,PLUS,A,0.0775452,-1.11045,0.00453669,0.00529872,0.00377562
BJS,HZN1,SINREM,PLUS,A,0.0791728,-1.10142,0.00507826,0.00590787,0.00424981
BJS,HZN1,SINREM,PLUS,A,0.0808347,-1.0924,0.00563545,0.0065311,0.00474116
BJS,HZN1,SINREM,PLUS,A,0.0825314,-1.08338,0.00620816,0.00716835,0.00524956
BJS,HZN1,SINREM,PLUS,A,0.0842637,-1.07436,0.0067963,0.00781952,0.00577491
BJS,HZN1,SINREM,PLUS,A,0.0860324,-1.06534,0.00739978,0.00848454,0.00631711
BJS,HZN1,SINREM,PLUS,A,0.0878382,-1.05632,0.0080185,0.00916332,0.00687604
BJS,HZN1,SINREM,PLUS,A,0.0896819,-1.0473,0.00865238,0.00985579,0.00745162
BJS,HZN1,SINREM,PLUS,A,0.0915643,-1.03827,0.00930131,0.0105619,0.00804372
BJS,HZN1,SINREM,PLUS,A,0.0934862,-1.02925,0.00996522,0.0112814,0.00865226
BJS,HZN1,SINREM,PLUS,A,0.0954485,-1.02023,0.010644,0.0120145,0.00927712
BJS,HZN1,SINREM,PLUS,A,0.0974519,-1.01121,0.0113376,0.0127609,0.00991821
BJS,HZN1,SINREM,PLUS,A,0.0994974,-1.00219,0.0120458,0.0135205,0.0105754
BJS,HZN1,SINREM,PLUS,A,0.101586,-0.993167,0.0127687,0.0142934,0.0112486
BJS,HZN1,SINREM,PLUS,A,0.103718,-0.984145,0.013506,0.0150794,0.0119378
BJS,HZN1,SINREM,PLUS,A,0.105895,-0.975124,0.0142578,0.0158784,0.0126427
BJS,HZN1,SINREM,PLUS,A,0.108118,-0.966102,0.0150239,0.0166903,0.0133633
BJS,HZN1,SINREM,PLUS,A,0.110387,-0.957081,0.0158043,0.0175152,0.0140996
BJS,HZN1,SINREM,PLUS,A,0.112704,-0.94806,0.0165987,0.0183528,0.0148513
BJS,HZN1,SINREM,PLUS,A,0.11507,-0.939038,0.0174072,0.0192031,0.0156185
BJS,HZN1,SINREM,PLUS,A,0.117485,-0.930017,0.0182297,0.0200661,0.0164009
BJS,HZN1,SINREM,PLUS,A,0.119951,-0.920995,0.019066,0.0209416,0.0171985
BJS,HZN1,SINREM,PLUS,A,0.122469,-0.911974,0.0199161,0.0218295,0.0180112
BJS,HZN1,SINREM,PLUS,A,0.12504,-0.902953,0.0207799,0.0227299,0.0188389
BJS,HZN1,SINREM,PLUS,A,0.127664,-0.893931,0.0216573,0.0236425,0.0196814
BJS,HZN1,SINREM,PLUS,A,0.130344,-0.88491,0.0225481,0.0245674,0.0205388
BJS,HZN1,SINREM,PLUS,A,0.13308,-0.875888,0.0234524,0.0255044,0.0214108
BJS,HZN1,SINREM,PLUS,A,0.135873,-0.866867,0.02437,0.0264535,0.0222973
BJS,HZN1,SINREM,PLUS,A,0.138725,-0.857845,0.0253007,0.0274145,0.0231983
BJS,HZN1,SINREM,PLUS,A,0.141637,-0.848824,0.0262447,0.0283875,0.0241137
BJS,HZN1,SINREM,PLUS,A,0.14461,-0.839803,0.0272016,0.0293723,0.0250433
BJS,HZN1,SINREM,PLUS,A,0.147645,-0.830781,0.0281715,0.0303687,0.0259871
BJS,HZN1,SINREM,PLUS,A,0.150744,-0.82176,0.0291542,0.0313769,0.026945
BJS,HZN1,SINREM,PLUS,A,0.153908,-0.812738,0.0301497,0.0323966,0.0279167
BJS,HZN1,SINREM,PLUS,A,0.157139,-0.803717,0.0311578,0.0334278,0.0289023
BJS,HZN1,SINREM,PLUS,A,0.160437,-0.794695,0.0321785,0.0344704,0.0299017
BJS,HZN1,SINREM,PLUS,A,0.163805,-0.785674,0.0332117,0.0355244,0.0309147
BJS,HZN1,SINREM,PLUS,A,0.167243,-0.776653,0.0342573,0.0365896,0.0319412
BJS,HZN1,SINREM,PLUS,A,0.170753,-0.767631,0.0353151,0.0376659,0.0329811
BJS,HZN1,SINREM,PLUS,A,0.174337,-0.75861,0.0363852,0.0387534,0.0340344
BJS,HZN1,SINREM,PLUS,A,0.177997,-0.749588,0.0374674,0.0398518,0.0351008
BJS,HZN1,SINREM,PLUS,A,0.181733,-0.740567,0.0385616,0.0409612,0.0361804
BJS,HZN1,SINREM,PLUS,A,0.185547,-0.731546,0.0396677,0.0420814,0.037273
BJS,HZN1,SINREM,PLUS,A,0.189442,-0.722524,0.0407857,0.0432124,0.0383785
BJS,HZN1,SINREM,PLUS,A,0.193418,-0.713503,0.0419154,0.044354,0.0394968
BJS,HZN1,SINREM,PLUS,A,0.197478,-0.704481,0.0430567,0.0455063,0.0406279
BJS,HZN1,SINREM,PLUS,A,0.201623,-0.69546,0.0442096,0.046669,0.0417715
BJS,HZN1,SINREM,PLUS,A,0.205855,-0.686438,0.045374,0.0478422,0.0429276
BJS,HZN1,SINREM,PLUS,A,0.210176,-0.677417,0.0465497,0.0490258,0.044096
BJS,HZN1,SINREM,PLUS,A,0.214588,-0.668396,0.0477367,0.0502196,0.0452768
BJS,HZN1,SINREM,PLUS,A,0.219092,-0.659374,0.0489349,0.0514236,0.0464698
BJS,HZN1,SINREM,PLUS,A,0.22369,-0.650353,0.0501442,0.0526377,0.0476748
BJS,HZN1,SINREM,PLUS,A,0.228386,-0.641331,0.0513645,0.0538618,0.0488918
BJS,HZN1,SINREM,PLUS,A,0.233179,-0.63231,0.0525957,0.0550959,0.0501207
BJS,HZN1,SINREM,PLUS,A,0.238074,-0.623288,0.0538377,0.0563399,0.0513613
BJS,HZN1,SINREM,PLUS,A,0.243071,-0.614267,0.0550905,0.0575936,0.0526136
BJS,HZN1,SINREM,PLUS,A,0.248173,-0.605246,0.0563539,0.0588571,0.0538775
BJS,HZN1,SINREM,PLUS,A,0.253382,-0.596224,0.0576278,0.0601302,0.0551528
BJS,HZN1,SINREM,PLUS,A,0.2587,-0.587203,0.0589122,0.0614128,0.0564395
BJS,HZN1,SINREM,PLUS,A,0.264131,-0.578181,0.0602069,0.0627048,0.0577375
BJS,HZN1,SINREM,PLUS,A,0.269675,-0.56916,0.0615119,0.0640063,0.0590465
BJS,HZN1,SINREM,PLUS,A,0.275335,-0.560139,0.0628271,0.065317,0.0603666
BJS,HZN1,SINREM,PLUS,A,0.281114,-0.551117,0.0641523,0.066637,0.0616977
BJS,HZN1,SINREM,PLUS,A,0.287015,-0.542096,0.065487600000000007,0.0679661,0.0630396
BJS,HZN1,SINREM,PLUS,A,0.293039,-0.533074,0.0668327,0.0693042,0.0643922
BJS,HZN1,SINREM,PLUS,A,0.29919,-0.524053,0.0681876,0.0706514,0.0657555
BJS,HZN1,SINREM,PLUS,A,0.30547,-0.515031,0.0695523,0.0720074,0.0671292
BJS,HZN1,SINREM,PLUS,A,0.311882,-0.50601,0.0709265,0.0733722,0.0685134
BJS,HZN1,SINREM,PLUS,A,0.318428,-0.496989,0.0723103,0.0747458,0.0699079
BJS,HZN1,SINREM,PLUS,A,0.325112,-0.487967,0.0737036,0.076128,0.0713127
BJS,HZN1,SINREM,PLUS,A,0.331936,-0.478946,0.0751061,0.0775187,0.0727275
BJS,HZN1,SINREM,PLUS,A,0.338903,-0.469924,0.076518,0.078918,0.0741523
BJS,HZN1,SINREM,PLUS,A,0.346017,-0.460903,0.0779389,0.0803256,0.0755871
BJS,HZN1,SINREM,PLUS,A,0.35328,-0.451881,0.079369,0.0817416,0.0770316
BJS,HZN1,SINREM,PLUS,A,0.360695,-0.44286,0.080808,0.0831658,0.0784859
BJS,HZN1,SINREM,PLUS,A,0.368266,-0.433839,0.0822559,0.0845982,0.0799497
BJS,HZN1,SINREM,PLUS,A,0.375996,-0.424817,0.0837126,0.0860387,0.081423
BJS,HZN1,SINREM,PLUS,A,0.383888,-0.415796,0.085178,0.0874871,0.0829057
BJS,HZN1,SINREM,PLUS,A,0.391945,-0.406774,0.0866519,0.0889435,0.0843977
BJS,HZN1,SINREM,PLUS,A,0.40017200000000003,-0.397753,0.0881344,0.0904077,0.0858988
BJS,HZN1,SINREM,PLUS,A,0.408572,-0.388732,0.0896254,0.0918797,0.0874091
BJS,HZN1,SINREM,PLUS,A,0.417148,-0.37971,0.0911246,0.0933593,0.0889283
BJS,HZN1,SINREM,PLUS,A,0.425904,-0.370689,0.0926321,0.0948466,0.0904563
BJS,HZN1,SINREM,PLUS,A,0.434843,-0.361667,0.0941477,0.0963413,0.0919932
BJS,HZN1,SINREM,PLUS,A,0.443971,-0.352646,0.0956714,0.0978435,0.0935386
BJS,HZN1,SINREM,PLUS,A,0.453289,-0.343624,0.097203,0.099353,0.0950927
BJS,HZN1,SINREM,PLUS,A,0.462804,-0.334603,0.0987425,0.10087,0.0966552
BJS,HZN1,SINREM,PLUS,A,0.472518,-0.325582,0.10029,0.102394,0.098226
BJS,HZN1,SINREM,PLUS,A,0.482436,-0.31656,0.101845,0.103925,0.0998051
BJS,HZN1,SINREM,PLUS,A,0.492562,-0.307539,0.103407,0.105463,0.101392
BJS,HZN1,SINREM,PLUS,A,0.502901,-0.298517,0.104977,0.107008,0.102988
BJS,HZN1,SINREM,PLUS,A,0.513457,-0.289496,0.106555,0.10856,0.104591
BJS,HZN1,SINREM,PLUS,A,0.524234,-0.280474,0.10814,0.110119,0.106202
BJS,HZN1,SINREM,PLUS,A,0.535238,-0.271453,0.109732,0.111684,0.107821
BJS,HZN1,SINREM,PLUS,A,0.546473,-0.262432,0.111331,0.113256,0.109447
BJS,HZN1,SINREM,PLUS,A,0.557943,-0.25341,0.112937,0.114834,0.111081
BJS,HZN1,SINREM,PLUS,A,0.569654,-0.244389,0.11455,0.116419,0.112722
BJS,HZN1,SINREM,PLUS,A,0.581611,-0.235367,0.11617,0.118011,0.114371
BJS,HZN1,SINREM,PLUS,A,0.593819,-0.226346,0.117797,0.119608,0.116027
BJS,HZN1,SINREM,PLUS,A,0.606283,-0.217324,0.11943,0.121212,0.11769
BJS,HZN1,SINREM,PLUS,A,0.619009,-0.208303,0.12107,0.122822,0.11936
BJS,HZN1,SINREM,PLUS,A,0.632002,-0.199282,0.122716,0.12443799999999999,0.121036
BJS,HZN1,SINREM,PLUS,A,0.645267,-0.19026,0.124369,0.12606,0.12272
BJS,HZN1,SINREM,PLUS,A,0.658812,-0.181239,0.126028,0.127688,0.12441
BJS,HZN1,SINREM,PLUS,A,0.67264,-0.172217,0.127694,0.129322,0.126107
BJS,HZN1,SINREM,PLUS,A,0.686758,-0.163196,0.129365,0.130961,0.127811
BJS,HZN1,SINREM,PLUS,A,0.701173,-0.154175,0.131043,0.132606,0.12952
BJS,HZN1,SINREM,PLUS,A,0.715891,-0.145153,0.132726,0.134257,0.131236
BJS,HZN1,SINREM,PLUS,A,0.730917,-0.136132,0.134415,0.135913,0.132959
BJS,HZN1,SINREM,PLUS,A,0.746259,-0.12711,0.13611,0.137575,0.134687
BJS,HZN1,SINREM,PLUS,A,0.761923,-0.118089,0.137811,0.139241,0.136421
BJS,HZN1,SINREM,PLUS,A,0.777916,-0.109067,0.139517,0.140914,0.138161
BJS,HZN1,SINREM,PLUS,A,0.794244,-0.100046,0.141229,0.142591,0.139907
BJS,HZN1,SINREM,PLUS,A,0.810915,-0.0910246,0.142946,0.144273,0.141659
BJS,HZN1,SINREM,PLUS,A,0.827936,-0.0820032,0.144668,0.14596,0.143416
BJS,HZN1,SINREM,PLUS,A,0.845314,-0.0729818,0.146396,0.147653,0.145178
BJS,HZN1,SINREM,PLUS,A,0.863057,-0.0639603,0.148128,0.14935,0.146946
BJS,HZN1,SINREM,PLUS,A,0.881173,-0.0549389,0.149866,0.151051,0.148719
BJS,HZN1,SINREM,PLUS,A,0.899668,-0.0459175,0.151608,0.152758,0.150498
BJS,HZN1,SINREM,PLUS,A,0.918552,-0.0368961,0.153356,0.154469,0.152281
BJS,HZN1,SINREM,PLUS,A,0.937833,-0.0278746,0.155108,0.156184,0.154069
BJS,HZN1,SINREM,PLUS,A,0.957518,-0.0188532,0.156865,0.157904,0.155862
BJS,HZN1,SINREM,PLUS,A,0.977616,-0.0098318,0.158626,0.159629,0.15766
BJS,HZN1,SINREM,PLUS,A,0.998136,-8.1038e-4,0.160392,0.161357,0.159462
BJS,HZN1,SINREM,PLUS,A,1.01909,0.00821104,0.162162,0.16309,0.161269
BJS,HZN1,SINREM,PLUS,A,1.04048,0.0172325,0.163936,0.164827,0.16308
BJS,HZN1,SINREM,PLUS,A,1.06232,0.0262539,0.165715,0.166568,0.164896
BJS,HZN1,SINREM,PLUS,A,1.08461,0.0352753,0.167497,0.168312,0.166716
BJS,HZN1,SINREM,PLUS,A,1.10738,0.0442967,0.169284,0.170061,0.16854
BJS,HZN1,SINREM,PLUS,A,1.13062,0.0533181,0.171074,0.171813,0.170368
BJS,HZN1,SINREM,PLUS,A,1.15436,0.0623396,0.172869,0.17357,0.172199
BJS,HZN1,SINREM,PLUS,A,1.17859,0.071361,0.174667,0.175329,0.174035
BJS,HZN1,SINREM,PLUS,A,1.20332,0.0803824,0.176468,0.177093,0.175874
BJS,HZN1,SINREM,PLUS,A,1.22858,0.0894038,0.178274,0.178859,0.17771700000000001
BJS,HZN1,SINREM,PLUS,A,1.25437,0.0984253,0.180082,0.180629,0.179563
BJS,HZN1,SINREM,PLUS,A,1.2807,0.107447,0.181894,0.182403,0.181413
BJS,HZN1,SINREM,PLUS,A,1.30758,0.116468,0.183709,0.184179,0.183266
BJS,HZN1,SINREM,PLUS,A,1.33503,0.12549,0.185528,0.185959,0.185122
BJS,HZN1,SINREM,PLUS,A,1.36305,0.134511,0.187349,0.187742,0.186982
BJS,HZN1,SINREM,PLUS,A,1.39166,0.143532,0.189174,0.189528,0.188844
BJS,HZN1,SINREM,PLUS,A,1.42087,0.152554,0.191001,0.19131600000000001,0.190709
BJS,HZN1,SINREM,PLUS,A,1.45069,0.161575,0.192831,0.193107,0.192577
BJS,HZN1,SINREM,PLUS,A,1.48114,0.170597,0.194664,0.194902,0.194447
BJS,HZN1,SINREM,PLUS,A,1.51223,0.179618,0.196499,0.196698,0.19632
BJS,HZN1,SINREM,PLUS,A,1.54397,0.188639,0.198337,0.198498,0.198195
BJS,HZN1,SINREM,PLUS,A,1.57638,0.197661,0.200178,0.200299,0.200073
BJS,HZN1,SINREM,PLUS,A,1.60947,0.206682,0.202021,0.202104,0.201953
BJS,HZN1,SINREM,PLUS,A,1.64325,0.215704,0.203865,0.20391,0.203835
BJS,HZN1,SINREM,PLUS,A,1.67774,0.224725,0.205713,0.205719,0.205719
BJS,HZN1,SINREM,PLUS,A,1.71296,0.233747,0.207562,0.20753,0.207605
BJS,HZN1,SINREM,PLUS,A,1.74891,0.242768,0.209413,0.209343,0.209493
BJS,HZN1,SINREM,PLUS,A,1.78562,0.251789,0.211266,0.211157,0.211383
BJS,HZN1,SINREM,PLUS,A,1.8231,0.260811,0.213121,0.212974,0.213274
BJS,HZN1,SINREM,PLUS,A,1.86137,0.269832,0.214977,0.214793,0.215167
BJS,HZN1,SINREM,PLUS,A,1.90044,0.278854,0.216835,0.216613,0.217061
BJS,HZN1,SINREM,PLUS,A,1.94033,0.287875,0.218695,0.218435,0.218956
BJS,HZN1,SINREM,PLUS,A,1.98105,0.296897,0.220556,0.220259,0.220853
BJS,HZN1,SINREM,PLUS,A,2.02264,0.305918,0.222426,0.222091,0.22276
BJS,HZN1,SINREM,PLUS,A,2.06509,0.314939,0.224345,0.223962,0.224726
BJS,HZN1,SINREM,PLUS,A,2.10844,0.323961,0.226318,0.225877,0.226756
BJS,HZN1,SINREM,PLUS,A,2.15269,0.332982,0.228342,0.227833,0.228847
BJS,HZN1,SINREM,PLUS,A,2.19788,0.342004,0.230416,0.229831,0.230997
BJS,HZN1,SINREM,PLUS,A,2.24401,0.351025,0.232538,0.231869,0.233205
BJS,HZN1,SINREM,PLUS,A,2.29111,0.360046,0.234708,0.233946,0.235468
BJS,HZN1,SINREM,PLUS,A,2.3392,0.369068,0.236922,0.23606,0.237786
BJS,HZN1,SINREM,PLUS,A,2.3883,0.378089,0.239181,0.23821,0.240154
BJS,HZN1,SINREM,PLUS,A,2.43843,0.387111,0.241482,0.240396,0.242572
BJS,HZN1,SINREM,PLUS,A,2.48961,0.396132,0.243824,0.242616,0.245038
BJS,HZN1,SINREM,PLUS,A,2.54187,0.405154,0.246205,0.244869,0.247549
BJS,HZN1,SINREM,PLUS,A,2.59522,0.414175,0.248623,0.247154,0.250104
BJS,HZN1,SINREM,PLUS,A,2.6497,0.423196,0.251078,0.24947,0.2527
BJS,HZN1,SINREM,PLUS,A,2.70532,0.432218,0.253567,0.251815,0.255336
BJS,HZN1,SINREM,PLUS,A,2.7621000000000002,0.441239,0.256089,0.254189,0.25801
BJS,HZN1,SINREM,PLUS,A,2.82008,0.450261,0.258642,0.25659,0.260719
BJS,HZN1,SINREM,PLUS,A,2.87927,0.459282,0.261226,0.259018,0.263461
BJS,HZN1,SINREM,PLUS,A,2.9397,0.468304,0.263837,0.26147,0.266236
BJS,HZN1,SINREM,PLUS,A,3.00141,0.477325,0.266476,0.263947,0.26904
BJS,HZN1,SINREM,PLUS,A,3.06441,0.486346,0.269139,0.266446,0.271871
BJS,HZN1,SINREM,PLUS,A,3.12873,0.495368,0.271826,0.268966,0.27472800000000003
BJS,HZN1,SINREM,PLUS,A,3.1944,0.504389,0.274535,0.271508,0.277609
BJS,HZN1,SINREM,PLUS,A,3.26145,0.513411,0.277265,0.274068,0.280512
BJS,HZN1,SINREM,PLUS,A,3.32991,0.522432,0.280013,0.276647,0.283434
BJS,HZN1,SINREM,PLUS,A,3.3998,0.531453,0.28278,0.279243,0.286374
BJS,HZN1,SINREM,PLUS,A,3.47116,0.540475,0.285561,0.281854,0.289329
BJS,HZN1,SINREM,PLUS,A,3.54402,0.549496,0.288358,0.284481,0.292298
BJS,HZN1,SINREM,PLUS,A,3.61841,0.558518,0.291166,0.287121,0.295279
BJS,HZN1,SINREM,PLUS,A,3.69436,0.567539,0.293986,0.289774,0.298269
BJS,HZN1,SINREM,PLUS,A,3.7719,0.576561,0.296816,0.292438,0.301267
BJS,HZN1,SINREM,PLUS,A,3.85108,0.585582,0.299654,0.295112,0.304271
BJS,HZN1,SINREM,PLUS,A,3.93191,0.594603,0.302498,0.297795,0.307279
BJS,HZN1,SINREM,PLUS,A,4.01444,0.603625,0.305348,0.300486,0.310288
BJS,HZN1,SINREM,PLUS,A,4.0987,0.612646,0.3082,0.303184,0.313297
BJS,HZN1,SINREM,PLUS,A,4.18473,0.621668,0.311055,0.305888,0.316303
BJS,HZN1,SINREM,PLUS,A,4.27257,0.630689,0.31391,0.308596,0.319306
BJS,HZN1,SINREM,PLUS,A,4.36225,0.639711,0.316763,0.311308,0.322302
BJS,HZN1,SINREM,PLUS,A,4.45381,0.648732,0.319614,0.314022,0.32529
BJS,HZN1,SINREM,PLUS,A,4.5473,0.657753,0.32246,0.316736,0.328267
BJS,HZN1,SINREM,PLUS,A,4.64274,0.666775,0.325301,0.319451,0.331232
BJS,HZN1,SINREM,PLUS,A,4.7402,0.675796,0.328134,0.322165,0.334183
BJS,HZN1,SINREM,PLUS,A,4.83969,0.684818,0.330958,0.324876,0.337118
BJS,HZN1,SINREM,PLUS,A,4.94128,0.693839,0.333771,0.327584,0.340035
BJS,HZN1,SINREM,PLUS,A,5.04499,0.702861,0.336572,0.330287,0.342931
BJS,HZN1,SINREM,PLUS,A,5.15089,0.711882,0.33936,0.332984,0.345805
BJS,HZN1,SINREM,PLUS,A,5.259,0.720903,0.342132,0.335675,0.348655
BJS,HZN1,SINREM,PLUS,A,5.36939,0.729925,0.344888,0.338357,0.351479
BJS,HZN1,SINREM,PLUS,A,5.48209,0.738946,0.347625,0.341031,0.354274
BJS,HZN1,SINREM,PLUS,A,5.59716,0.747968,0.350342,0.343694,0.35704
BJS,HZN1,SINREM,PLUS,A,5.71464,0.756989,0.353038,0.346345,0.359773
